transaction_id,transaction_date,buyer_id,supplier_id,supplier_name,supplier_tier,supplier_employee_count,supplier_hq_region,supplier_founding_year,category,unit_price,volume,total_dollars_obligated,on_time_delivery_pct,quality_score,is_cost_reduction_era,diversity_certified,relationship_years,buyer_trust_score,disruption_resilience,strategic_alignment
1710,2023-07-13,BYR_001,SUP_LARGE_015,LargeSupplier_015,LARGE,3468,West,2006,Facilities,18560.54,1,18560.54,93.3,5.0,False,True,4.3,9.16,5.54,False
1711,2025-11-26,BYR_004,SUP_LARGE_000,LargeSupplier_000,LARGE,4789,Southwest,1967,Legal Services,66696.19,1,66696.19,96.7,4.74,False,True,11.4,5.88,8.89,False
1712,2021-10-27,BYR_005,SUP_LARGE_091,LargeSupplier_091,LARGE,3550,Pacific,1985,IT Software,37392.59,12,448711.08,82.5,4.26,True,True,14.8,9.31,4.82,False
1713,2025-03-07,BYR_002,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,Legal Services,88442.94,2,176885.88,91.0,4.1,False,True,4.2,8.51,8.46,False
1714,2024-03-15,BYR_007,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Legal Services,94896.75,1,94896.75,84.3,4.65,False,False,10.9,7.17,7.98,False
1715,2023-06-10,BYR_003,SUP_SMALL_019,SmallSupplier_019,SMALL,140,Northeast,2000,Professional Services,99037.19,1,99037.19,90.0,4.47,False,True,4.8,5.32,5.74,True
1716,2021-08-17,BYR_007,SUP_LARGE_043,LargeSupplier_043,LARGE,2817,West,1984,Logistics,13113.12,62,813013.44,76.9,4.15,True,True,13.1,5.66,5.41,False
1717,2024-03-07,BYR_003,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Legal Services,109009.67,1,109009.67,91.1,4.28,False,False,5.9,7.78,7.16,False
1718,2023-04-28,BYR_000,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Raw Materials,13116.27,905,11870224.35,82.9,4.57,False,False,5.9,7.78,7.16,False
1719,2025-02-26,BYR_004,SUP_SMALL_017,SmallSupplier_017,SMALL,145,Southeast,2006,IT Software,52976.67,15,794650.05,94.4,3.69,False,True,1.9,7.43,2.38,False
1720,2022-05-10,BYR_001,SUP_LARGE_045,LargeSupplier_045,LARGE,3235,Northeast,1956,IT Software,50255.79,48,2412277.92,83.3,4.95,True,False,4.1,6.23,8.91,False
1721,2024-01-16,BYR_009,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,Facilities,21300.12,1,21300.12,84.7,4.59,False,True,13.1,7.43,7.96,False
1722,2024-02-07,BYR_009,SUP_LARGE_102,LargeSupplier_102,LARGE,2772,Southeast,1975,Marketing,36122.17,2,72244.34,84.5,4.69,False,False,14.4,6.97,7.82,False
1723,2024-10-04,BYR_005,SUP_SMALL_004,SmallSupplier_004,SMALL,58,Midwest,2005,IT Software,82316.94,35,2881092.9,72.4,4.87,False,True,1.7,6.25,3.25,True
1724,2024-04-09,BYR_003,SUP_LARGE_054,LargeSupplier_054,LARGE,15772,Southwest,1968,Professional Services,114404.09,1,114404.09,93.2,4.33,False,False,14.9,6.07,6.52,False
1725,2025-03-18,BYR_001,SUP_LARGE_027,LargeSupplier_027,LARGE,2208,West,1988,IT Software,72098.05,32,2307137.6,86.5,4.41,False,True,7.7,6.77,6.77,False
1726,2023-01-11,BYR_002,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,Marketing,55937.52,3,167812.56,82.7,4.81,False,False,8.7,9.48,7.54,False
1727,2021-06-21,BYR_008,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Logistics,16367.34,47,769264.98,91.3,5.0,True,True,14.9,9.5,6.82,False
1728,2021-06-18,BYR_006,SUP_LARGE_064,LargeSupplier_064,LARGE,5440,West,1970,Facilities,27621.62,1,27621.62,71.9,4.19,True,True,12.6,5.7,5.56,False
1729,2022-10-02,BYR_007,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,IT Software,56830.94,20,1136618.8,83.8,4.27,True,False,15.0,6.27,5.19,False
1730,2022-07-01,BYR_004,SUP_LARGE_061,LargeSupplier_061,LARGE,21972,Midwest,1965,Logistics,17164.38,36,617917.68,97.0,4.76,True,False,10.8,9.38,8.93,False
1731,2025-05-12,BYR_004,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,HR Services,43348.27,1,43348.27,85.7,4.38,False,True,15.0,6.27,5.19,False
1732,2025-12-26,BYR_007,SUP_LARGE_055,LargeSupplier_055,LARGE,4593,Northeast,2003,Raw Materials,9220.07,678,6251207.46,99.0,4.1,False,False,5.2,9.13,4.7,False
1733,2024-07-14,BYR_008,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,5610.86,1918,10761629.48,81.3,4.83,False,True,3.4,7.17,6.63,False
1734,2025-08-23,BYR_001,SUP_LARGE_086,LargeSupplier_086,LARGE,10859,West,1950,Professional Services,120042.75,1,120042.75,85.1,4.36,False,False,9.8,5.92,8.57,False
1735,2022-06-02,BYR_002,SUP_LARGE_023,LargeSupplier_023,LARGE,1689,Midwest,1977,HR Services,44802.37,1,44802.37,79.5,4.48,True,True,12.4,5.57,4.99,False
1736,2023-11-20,BYR_008,SUP_SMALL_027,SmallSupplier_027,SMALL,29,Southeast,2019,Professional Services,80369.69,1,80369.69,80.7,4.25,False,True,2.8,7.71,6.41,False
1737,2022-09-06,BYR_003,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Professional Services,107457.53,1,107457.53,99.0,4.19,True,False,6.2,8.34,8.91,False
1738,2024-02-12,BYR_001,SUP_LARGE_095,LargeSupplier_095,LARGE,2734,Southwest,1969,IT Software,96704.68,41,3964891.88,93.4,4.27,False,True,12.3,7.57,6.71,False
1739,2025-12-05,BYR_003,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,IT Software,42596.77,76,3237354.52,93.9,4.27,False,True,5.0,6.64,5.19,False
1740,2023-04-04,BYR_001,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,24892.0,42,1045464.0,95.2,4.88,False,False,4.6,6.61,5.87,False
1741,2024-08-09,BYR_000,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Legal Services,104124.66,1,104124.66,91.9,4.03,False,True,12.9,5.65,6.18,False
1742,2024-11-24,BYR_006,SUP_LARGE_119,LargeSupplier_119,LARGE,2625,West,1978,Facilities,19084.3,3,57252.9,93.6,5.0,False,True,9.8,7.7,8.23,False
1743,2025-08-07,BYR_003,SUP_SMALL_001,SmallSupplier_001,SMALL,40,Southwest,2014,HR Services,36349.34,1,36349.34,93.0,3.71,False,True,0.8,3.5,3.29,True
1744,2024-02-01,BYR_007,SUP_LARGE_056,LargeSupplier_056,LARGE,10229,Northeast,1950,Logistics,19057.37,72,1372130.64,89.2,5.0,False,False,5.9,8.87,7.37,False
1745,2023-03-03,BYR_007,SUP_LARGE_048,LargeSupplier_048,LARGE,870,Southeast,1952,Office Supplies,3377.29,1875,6332418.75,86.7,5.0,False,False,3.4,7.17,6.63,False
1746,2025-06-22,BYR_005,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,Facilities,34622.43,2,69244.86,75.8,4.26,False,True,3.6,5.95,6.23,False
1747,2025-09-30,BYR_002,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Professional Services,70440.15,1,70440.15,79.6,4.84,False,False,8.0,6.77,4.85,False
1748,2022-03-11,BYR_004,SUP_LARGE_105,LargeSupplier_105,LARGE,6359,Southwest,1986,Facilities,19880.77,2,39761.54,83.6,4.53,True,True,5.4,7.67,7.66,True
1749,2025-05-27,BYR_002,SUP_LARGE_115,LargeSupplier_115,LARGE,3651,West,1971,Professional Services,70604.75,1,70604.75,76.8,4.54,False,True,3.4,8.11,8.2,False
1750,2023-12-07,BYR_004,SUP_LARGE_028,LargeSupplier_028,LARGE,23953,Southeast,2004,HR Services,55755.72,1,55755.72,93.7,3.41,False,False,3.6,6.99,6.86,False
1751,2021-07-25,BYR_006,SUP_LARGE_000,LargeSupplier_000,LARGE,4789,Southwest,1967,Logistics,27584.34,36,993036.24,85.3,4.59,True,True,11.4,5.88,8.89,False
1752,2023-08-11,BYR_008,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,26949.84,62,1670890.08,83.8,5.0,False,True,4.6,6.61,5.87,False
1753,2022-06-24,BYR_007,SUP_LARGE_117,LargeSupplier_117,LARGE,3653,Southeast,2006,IT Hardware,39625.1,19,752876.9,94.2,4.54,True,True,5.6,6.33,7.88,False
1754,2021-10-22,BYR_009,SUP_LARGE_072,LargeSupplier_072,LARGE,14024,Pacific,1975,Professional Services,56480.63,1,56480.63,94.1,4.55,True,False,9.2,7.23,4.66,True
1755,2022-11-15,BYR_005,SUP_LARGE_108,LargeSupplier_108,LARGE,3030,Midwest,1983,Raw Materials,12688.91,803,10189194.73,99.0,4.8,True,True,8.5,6.46,7.4,False
1756,2023-10-13,BYR_000,SUP_SMALL_006,SmallSupplier_006,SMALL,115,Northeast,2013,HR Services,26254.87,2,52509.74,92.8,4.12,False,True,2.3,4.96,6.04,False
1757,2023-04-05,BYR_006,SUP_LARGE_077,LargeSupplier_077,LARGE,7527,Midwest,1959,Professional Services,99416.53,1,99416.53,79.8,4.96,False,False,5.9,7.78,7.16,False
1758,2025-02-05,BYR_008,SUP_LARGE_059,LargeSupplier_059,LARGE,7083,Pacific,1979,HR Services,34075.88,2,68151.76,87.2,5.0,False,True,8.4,6.73,7.19,False
1759,2023-02-11,BYR_006,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,97651.14,2,195302.28,74.0,4.32,False,True,4.6,5.92,5.0,False
1760,2022-02-25,BYR_005,SUP_LARGE_040,LargeSupplier_040,LARGE,4668,Pacific,1962,Professional Services,89015.95,1,89015.95,99.0,4.59,True,True,13.6,6.64,8.27,False
1761,2024-09-12,BYR_002,SUP_LARGE_108,LargeSupplier_108,LARGE,3030,Midwest,1983,Facilities,23812.81,1,23812.81,69.7,4.05,False,True,8.5,6.46,7.4,False
1762,2023-09-12,BYR_000,SUP_LARGE_094,LargeSupplier_094,LARGE,5204,Northeast,1989,Raw Materials,14373.66,542,7790523.72,87.3,5.0,False,False,11.5,8.91,8.44,False
1763,2025-04-23,BYR_000,SUP_LARGE_016,LargeSupplier_016,LARGE,1738,Southeast,1993,Logistics,15488.49,89,1378475.61,86.2,4.9,False,True,14.4,6.66,6.82,False
1764,2023-07-03,BYR_003,SUP_LARGE_062,LargeSupplier_062,LARGE,1149,Midwest,1976,HR Services,48801.62,1,48801.62,77.8,4.49,False,True,14.8,7.36,8.9,False
1765,2024-07-18,BYR_003,SUP_LARGE_008,LargeSupplier_008,LARGE,2582,Midwest,1965,IT Hardware,32548.11,27,878798.97,90.5,4.61,False,True,4.9,7.5,5.19,False
1766,2023-04-10,BYR_007,SUP_LARGE_085,LargeSupplier_085,LARGE,1305,Northeast,1975,Marketing,49935.96,1,49935.96,92.4,3.68,False,False,13.3,9.15,5.45,False
1767,2021-11-22,BYR_003,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Office Supplies,3744.34,1588,5946011.92,87.7,4.14,True,True,14.9,9.5,6.82,False
1768,2025-04-23,BYR_008,SUP_LARGE_059,LargeSupplier_059,LARGE,7083,Pacific,1979,HR Services,66035.76,1,66035.76,79.8,4.54,False,True,8.4,6.73,7.19,False
1769,2022-08-14,BYR_002,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,77328.94,1,77328.94,89.7,4.02,True,True,4.6,5.92,5.0,False
1770,2023-03-06,BYR_006,SUP_LARGE_101,LargeSupplier_101,LARGE,1017,Pacific,1988,Professional Services,71629.84,1,71629.84,90.9,3.81,False,True,7.1,6.21,7.55,False
1771,2023-07-16,BYR_000,SUP_SMALL_022,SmallSupplier_022,SMALL,138,Southeast,2019,IT Software,45996.45,20,919929.0,69.0,4.41,False,True,2.9,7.62,4.77,False
1772,2026-01-27,BYR_008,SUP_LARGE_058,LargeSupplier_058,LARGE,1437,Midwest,1964,Logistics,16691.3,80,1335304.0,98.1,4.25,False,True,9.4,5.92,6.29,True
1773,2025-01-27,BYR_005,SUP_LARGE_000,LargeSupplier_000,LARGE,4789,Southwest,1967,IT Hardware,51992.27,17,883868.59,98.6,4.55,False,False,11.4,5.88,8.89,False
1774,2023-12-31,BYR_005,SUP_LARGE_081,LargeSupplier_081,LARGE,3476,Pacific,1980,Facilities,35403.5,1,35403.5,78.1,4.6,False,True,10.0,6.01,8.54,True
1775,2023-09-17,BYR_002,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,IT Software,48815.65,28,1366838.2,77.5,4.13,False,True,3.6,5.95,6.23,False
1776,2022-12-12,BYR_000,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,Office Supplies,2949.13,2023,5966089.99,74.4,4.0,True,True,3.6,5.95,6.23,False
1777,2025-04-28,BYR_003,SUP_LARGE_054,LargeSupplier_054,LARGE,15772,Southwest,1968,Legal Services,88968.32,1,88968.32,87.1,3.86,False,False,14.9,6.07,6.52,False
1778,2023-05-20,BYR_005,SUP_LARGE_055,LargeSupplier_055,LARGE,4593,Northeast,2003,IT Hardware,39428.95,29,1143439.55,97.2,5.0,False,True,5.2,9.13,4.7,False
1779,2025-07-28,BYR_004,SUP_SMALL_009,SmallSupplier_009,SMALL,93,Pacific,2007,Facilities,24182.04,1,24182.04,75.1,3.82,False,True,2.3,4.98,4.2,False
1780,2022-03-30,BYR_005,SUP_LARGE_111,LargeSupplier_111,LARGE,4534,West,1979,Facilities,30062.4,1,30062.4,95.0,5.0,True,True,6.2,9.04,7.49,False
1781,2023-11-19,BYR_009,SUP_SMALL_024,SmallSupplier_024,SMALL,36,Southwest,2014,Logistics,20110.18,30,603305.4,67.8,3.13,False,True,4.7,4.07,5.62,False
1782,2024-02-12,BYR_000,SUP_LARGE_112,LargeSupplier_112,LARGE,3668,Midwest,1993,Logistics,19799.05,72,1425531.6,81.2,4.72,False,True,14.9,9.5,6.82,False
1783,2023-12-31,BYR_007,SUP_LARGE_094,LargeSupplier_094,LARGE,5204,Northeast,1989,Marketing,31882.08,1,31882.08,82.2,4.81,False,False,11.5,8.91,8.44,False
1784,2023-09-10,BYR_006,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,Office Supplies,4591.42,2179,10004704.18,84.4,4.59,False,True,13.1,7.43,7.96,False
1785,2024-04-06,BYR_007,SUP_LARGE_003,LargeSupplier_003,LARGE,1750,Northeast,1990,Marketing,41546.43,1,41546.43,86.2,4.83,False,False,4.6,7.4,5.52,False
1786,2024-01-06,BYR_004,SUP_LARGE_057,LargeSupplier_057,LARGE,1468,Southeast,1991,IT Software,77434.58,41,3174817.78,99.0,4.4,False,True,13.1,7.43,7.96,False
1787,2022-11-23,BYR_004,SUP_LARGE_024,LargeSupplier_024,LARGE,3145,Southwest,1967,IT Software,47003.81,13,611049.53,99.0,4.47,True,True,10.2,7.15,6.18,False
1788,2025-02-12,BYR_009,SUP_LARGE_096,LargeSupplier_096,LARGE,3660,Midwest,1988,Raw Materials,13726.06,878,12051480.68,91.4,4.47,False,True,14.4,6.15,6.99,False
1789,2024-02-12,BYR_007,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,HR Services,30077.32,1,30077.32,95.7,5.0,False,False,4.5,7.53,7.62,False
1790,2023-07-20,BYR_003,SUP_LARGE_036,LargeSupplier_036,LARGE,6196,Northeast,1959,Raw Materials,13665.15,422,5766693.3,81.5,4.86,False,False,10.9,7.17,7.98,False
1791,2023-03-12,BYR_007,SUP_LARGE_093,LargeSupplier_093,LARGE,5170,West,1983,Office Supplies,3288.62,2343,7705236.66,98.7,4.68,False,False,5.5,9.27,5.04,True
1792,2023-03-20,BYR_008,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Office Supplies,4562.22,1767,8061442.74,81.2,4.64,False,False,8.0,6.77,4.85,False
1793,2021-11-22,BYR_001,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Office Supplies,3342.45,2695,9007902.75,97.1,5.0,True,False,6.3,9.05,5.34,False
1794,2022-12-25,BYR_009,SUP_LARGE_026,LargeSupplier_026,LARGE,1497,Pacific,1978,Marketing,67268.8,1,67268.8,95.2,3.86,True,True,5.0,6.64,5.19,False
1795,2023-10-30,BYR_008,SUP_LARGE_067,LargeSupplier_067,LARGE,4250,Northeast,1977,Office Supplies,4767.31,1783,8500113.73,93.2,4.29,False,False,9.9,9.49,7.65,False
1796,2024-01-31,BYR_002,SUP_LARGE_024,LargeSupplier_024,LARGE,3145,Southwest,1967,Logistics,21876.0,54,1181304.0,83.0,4.2,False,True,10.2,7.15,6.18,False
1797,2022-04-18,BYR_000,SUP_SMALL_002,SmallSupplier_002,SMALL,82,West,2017,IT Hardware,41417.35,6,248504.1,73.2,3.78,True,True,4.7,3.77,3.2,False
1798,2025-02-13,BYR_005,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,58621.81,1,58621.81,69.4,3.9,False,True,4.6,5.92,5.0,False
1799,2025-10-05,BYR_008,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,17999.47,89,1601952.83,93.6,4.12,False,True,4.6,6.61,5.87,False
1800,2023-08-14,BYR_005,SUP_LARGE_104,LargeSupplier_104,LARGE,7191,Southeast,1987,Legal Services,109089.03,1,109089.03,99.0,4.18,False,False,5.4,8.61,8.37,False
1801,2024-11-21,BYR_006,SUP_SMALL_002,SmallSupplier_002,SMALL,82,West,2017,IT Hardware,41639.19,12,499670.28,68.5,3.87,False,True,4.7,3.77,3.16,False
1802,2024-09-11,BYR_000,SUP_LARGE_001,LargeSupplier_001,LARGE,7332,Southwest,1982,Legal Services,65788.25,3,197364.75,82.5,5.0,False,False,8.3,6.41,7.0,False
1803,2022-06-12,BYR_008,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Raw Materials,10087.85,277,2794334.45,97.3,4.88,True,False,6.3,9.05,5.34,False
1804,2024-11-30,BYR_007,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Office Supplies,3522.4,4483,15790919.2,89.8,4.3,False,True,4.6,6.61,5.87,False
1805,2022-12-23,BYR_003,SUP_LARGE_013,LargeSupplier_013,LARGE,1459,Northeast,1986,Office Supplies,2554.29,1465,3742034.85,95.2,4.53,True,False,8.8,7.46,8.72,False
1806,2023-05-23,BYR_006,SUP_SMALL_028,SmallSupplier_028,SMALL,67,West,2007,Legal Services,131676.1,1,131676.1,73.0,3.58,False,True,4.6,5.92,5.0,False
1807,2023-02-24,BYR_008,SUP_LARGE_101,LargeSupplier_101,LARGE,1017,Pacific,1988,Professional Services,89187.84,1,89187.84,82.5,4.22,False,True,7.1,6.21,7.55,False
1808,2023-04-08,BYR_009,SUP_LARGE_085,LargeSupplier_085,LARGE,1305,Northeast,1975,Legal Services,132283.91,2,264567.82,76.5,5.0,False,True,13.3,9.15,5.45,False
1809,2026-03-02,BYR_002,SUP_LARGE_053,LargeSupplier_053,LARGE,2200,West,1988,Office Supplies,4021.37,5063,20360196.31,95.3,4.41,False,True,7.7,8.06,4.55,False
1810,2022-12-24,BYR_007,SUP_LARGE_087,LargeSupplier_087,LARGE,2690,Southeast,2008,Facilities,28478.26,1,28478.26,71.5,4.51,True,True,11.6,9.05,6.28,False
1811,2024-06-12,BYR_000,SUP_LARGE_085,LargeSupplier_085,LARGE,1305,Northeast,1975,HR Services,45102.67,1,45102.67,86.9,3.61,False,True,13.3,9.15,5.45,False
1812,2023-06-04,BYR_000,SUP_SMALL_022,SmallSupplier_022,SMALL,138,Southeast,2019,Facilities,22830.59,1,22830.59,84.6,4.59,False,True,2.9,7.62,4.77,False
1813,2023-11-17,BYR_000,SUP_LARGE_113,LargeSupplier_113,LARGE,6327,West,1990,Office Supplies,3313.2,2982,9879962.4,79.6,5.0,False,True,7.2,8.65,8.24,False
1814,2023-07-06,BYR_005,SUP_LARGE_068,LargeSupplier_068,LARGE,19207,Southeast,1979,Office Supplies,3704.54,1826,6764490.04,92.3,4.56,False,False,3.8,6.31,4.58,False
1815,2023-11-03,BYR_007,SUP_LARGE_119,LargeSupplier_119,LARGE,2625,West,1978,Professional Services,109127.75,1,109127.75,95.8,4.58,False,True,9.8,7.7,8.23,False
1816,2024-08-15,BYR_006,SUP_LARGE_068,LargeSupplier_068,LARGE,19207,Southeast,1979,HR Services,25113.58,1,25113.58,93.6,4.67,False,False,3.8,6.31,4.58,False
1817,2022-03-06,BYR_001,SUP_LARGE_071,LargeSupplier_071,LARGE,5161,Midwest,1979,HR Services,42274.2,1,42274.2,88.6,4.52,True,True,8.7,9.48,7.54,False
1818,2024-11-22,BYR_008,SUP_SMALL_012,SmallSupplier_012,SMALL,226,Midwest,2017,IT Software,43331.2,59,2556540.8,86.3,4.29,False,True,4.7,6.11,2.52,False
1819,2023-03-30,BYR_004,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Office Supplies,3303.01,3765,12435832.65,83.4,4.81,False,True,6.1,9.18,6.55,False
1820,2024-08-14,BYR_008,SUP_LARGE_020,LargeSupplier_020,LARGE,12922,West,1983,IT Hardware,29118.3,54,1572388.2,91.7,4.94,False,False,4.5,7.53,7.62,False
1821,2023-10-27,BYR_006,SUP_LARGE_105,LargeSupplier_105,LARGE,6359,Southwest,1986,Raw Materials,15161.79,616,9339662.64,99.0,4.13,False,True,5.4,7.67,7.66,True
1822,2025-10-04,BYR_009,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Professional Services,58700.93,1,58700.93,78.2,5.0,False,True,6.1,9.18,6.55,False
1823,2024-10-07,BYR_005,SUP_LARGE_073,LargeSupplier_073,LARGE,1597,Southeast,1979,Facilities,41166.39,1,41166.39,89.2,3.96,False,True,3.6,5.95,6.23,False
1824,2022-05-27,BYR_000,SUP_LARGE_115,LargeSupplier_115,LARGE,3651,West,1971,IT Hardware,74119.74,14,1037676.36,97.4,3.78,True,True,3.4,8.11,8.2,False
1825,2025-04-13,BYR_000,SUP_LARGE_049,LargeSupplier_049,LARGE,2524,Midwest,1978,Logistics,18266.62,100,1826662.0,95.6,4.7,False,True,6.8,8.65,6.97,False
1826,2022-09-03,BYR_003,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,13240.36,71,940065.56,82.6,4.26,True,True,4.6,6.61,5.87,False
1827,2022-04-10,BYR_004,SUP_SMALL_013,SmallSupplier_013,SMALL,78,Pacific,2015,Legal Services,139349.49,1,139349.49,77.1,4.06,True,True,2.7,5.6,2.52,False
1828,2025-04-10,BYR_004,SUP_LARGE_044,LargeSupplier_044,LARGE,2132,Northeast,1961,Marketing,55405.5,1,55405.5,99.0,4.45,False,False,6.2,8.34,8.91,False
1829,2024-03-02,BYR_004,SUP_LARGE_017,LargeSupplier_017,LARGE,1152,West,1984,Office Supplies,2023.26,2554,5167406.04,86.3,4.79,False,True,13.7,9.07,6.83,False
1830,2025-08-15,BYR_005,SUP_LARGE_080,LargeSupplier_080,LARGE,16541,Southeast,2006,IT Hardware,53821.67,15,807325.05,98.7,4.97,False,False,13.7,7.88,5.07,False
1831,2022-06-12,BYR_001,SUP_LARGE_100,LargeSupplier_100,LARGE,8365,Northeast,1982,Logistics,14444.16,76,1097756.16,87.4,4.34,True,False,10.6,7.07,8.65,False
1832,2024-09-23,BYR_006,SUP_LARGE_107,LargeSupplier_107,LARGE,1541,Midwest,1995,HR Services,62167.14,1,62167.14,87.9,4.07,False,True,10.6,6.84,5.6,True
1833,2025-09-09,BYR_009,SUP_LARGE_063,LargeSupplier_063,LARGE,2069,Pacific,1973,Professional Services,71489.09,1,71489.09,85.3,3.87,False,True,12.9,5.65,6.18,False
1834,2024-09-18,BYR_007,SUP_LARGE_047,LargeSupplier_047,LARGE,4983,Northeast,2008,Logistics,17629.02,56,987225.12,95.2,4.83,False,True,4.6,6.61,5.87,False
1835,2024-05-01,BYR_008,SUP_LARGE_062,LargeSupplier_062,LARGE,1149,Midwest,1976,HR Services,24875.18,1,24875.18,89.9,4.27,False,True,14.8,7.36,8.9,False
1836,2023-04-01,BYR_005,SUP_LARGE_079,LargeSupplier_079,LARGE,6474,Northeast,1988,Raw Materials,8892.04,2536,22550213.44,89.8,4.55,False,False,8.0,6.77,4.85,False
1837,2024-08-13,BYR_006,SUP_LARGE_089,LargeSupplier_089,LARGE,636,Northeast,1991,Legal Services,89207.37,1,89207.37,92.7,4.49,False,True,4.2,8.51,8.46,False
1838,2024-07-09,BYR_008,SUP_LARGE_032,LargeSupplier_032,LARGE,6151,Southeast,2006,IT Software,58709.0,38,2230942.0,92.1,4.85,False,False,9.4,8.89,7.44,False
1839,2021-03-02,BYR_001,SUP_LARGE_118,LargeSupplier_118,LARGE,4296,Northeast,1995,Facilities,25850.19,2,51700.38,90.6,4.96,True,False,10.8,7.29,6.27,False
1840,2023-03-11,BYR_007,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Raw Materials,14718.29,685,10082028.65,81.8,4.76,False,False,6.3,9.05,5.34,False
1841,2023-09-08,BYR_002,SUP_LARGE_012,LargeSupplier_012,LARGE,5019,Midwest,2002,Facilities,23694.52,1,23694.52,91.2,4.92,False,True,5.0,9.2,7.11,False
1842,2023-07-22,BYR_004,SUP_LARGE_078,LargeSupplier_078,LARGE,5794,Southwest,1976,Professional Services,117837.64,3,353512.92,94.7,4.86,False,True,6.1,9.18,6.55,False
1843,2022-09-02,BYR_008,SUP_LARGE_082,LargeSupplier_082,LARGE,1860,Northeast,1964,Legal Services,77672.08,1,77672.08,87.6,4.42,True,False,11.0,8.84,4.58,False
1844,2025-07-20,BYR_002,SUP_LARGE_110,LargeSupplier_110,LARGE,3049,Southeast,1966,IT Software,74325.85,20,1486517.0,83.3,4.46,False,True,15.0,6.27,5.19,False
1845,2022-11-20,BYR_003,SUP_LARGE_023,LargeSupplier_023,LARGE,1689,Midwest,1977,Facilities,15716.96,1,15716.96,71.0,4.77,True,True,12.4,5.57,4.99,False
1846,2023-03-08,BYR_009,SUP_LARGE_066,LargeSupplier_066,LARGE,2528,Southeast,1954,Facilities,23392.05,1,23392.05,99.0,5.0,False,False,6.3,9.05,5.34,False
1847,2025-05-14,BYR_005,SUP_LARGE_012,LargeSupplier_012,LARGE,5019,Midwest,2002,Raw Materials,8185.78,290,2373876.2,99.0,4.93,False,True,5.0,9.2,7.11,False
1848,2022-12-09,BYR_006,SUP_LARGE_095,LargeSupplier_095,LARGE,2734,Southwest,1969,IT Software,60015.39,20,1200307.8,85.6,4.21,True,True,12.3,7.57,6.71,False
1849,2025-06-10,BYR_002,SUP_LARGE_003,LargeSupplier_003,LARGE,1750,Northeast,1990,Marketing,94674.08,1,94674.08,81.7,5.0,False,False,4.6,7.4,5.52,False
1850,2025-05-13,BYR_002,SUP_LARGE_021,LargeSupplier_021,LARGE,1103,Northeast,1982,IT Software,44102.27,15,661534.05,89.1,4.72,False,True,14.1,7.09,5.85,False
1851,2024-02-16,BYR_009,SUP_LARGE_010,LargeSupplier_010,LARGE,7071,Northeast,1968,Marketing,63911.25,2,127822.5,82.7,4.05,False,False,4.2,9.11,6.55,False
1852,2025-03-12,BYR_006,SUP_LARGE_029,LargeSupplier_029,LARGE,5609,Southwest,1957,Legal Services,139037.04,2,278074.08,84.5,4.92,False,True,13.8,9.42,8.11,False
